Repo,Link,Archived,Creation Date,First Activity Date,Last Activity Date,Topics,#Star,#Watch,#Fork,#Releases,#Contributors,Language,Size,#Issues,#Pull Requests,#Branches,#Commits,#Comments,#Deployments
mohamedr002/CADA,https://github.com/mohamedr002/CADA,FALSE,3/3/2020 3:17,3/3/2020 3:17,1/13/2022 9:49,[],15,1,5,0,1,Python,5388,3,2,2,36,0,0
gaohongkui/TPLinker-NER,https://github.com/gaohongkui/TPLinker-NER,FALSE,5/14/2021 11:51,5/14/2021 11:51,9/2/2021 13:42,"['ner', 'pytorch', 'chinese-ner', 'tplinker', 'tplinker-ner']",108,1,15,0,1,Python,2237,3,0,1,5,0,0
nicklashansen/tdmpc,https://github.com/nicklashansen/tdmpc,FALSE,2/22/2022 7:16,3/10/2022 2:34,11/7/2022 23:20,[],144,5,24,0,2,Python,1509,11,1,2,9,0,0
mythrex/deep_dream_textual_data,https://github.com/mythrex/deep_dream_textual_data,FALSE,8/19/2020 17:51,8/19/2020 17:51,8/30/2020 15:31,"['deep-learning', 'deep-dream', 'nlp', 'glove-embeddings', 'pytorch']",5,2,0,0,1,Jupyter Notebook,45613,1,0,1,18,0,0
Howuhh/faster-trajectory-transformer,https://github.com/Howuhh/faster-trajectory-transformer,FALSE,3/12/2022 21:13,3/12/2022 21:15,6/27/2022 18:19,"['trajectory-transformer', 'reinforcement-learning', 'transformer']",47,1,5,0,1,Python,23234,4,2,2,11,0,0
benihime91/SIIM-COVID19-DETECTION-KAGGLE,https://github.com/benihime91/SIIM-COVID19-DETECTION-KAGGLE,FALSE,8/16/2021 21:15,8/16/2021 21:16,11/1/2021 17:53,[],20,3,12,0,3,Jupyter Notebook,21869,2,0,1,74,0,0
Farama-Foundation/MicroRTS-Py,https://github.com/Farama-Foundation/MicroRTS-Py,FALSE,4/3/2019 21:26,4/3/2019 21:26,11/16/2022 22:54,[],116,7,21,16,7,Python,46374,88,61,35,555,0,0
tudelft3d/SUMS-Semantic-Urban-Mesh-Segmentation-public,https://github.com/tudelft3d/SUMS-Semantic-Urban-Mesh-Segmentation-public,FALSE,10/4/2021 20:51,10/4/2021 20:51,6/13/2022 12:48,[],14,4,10,2,1,Python,177840,13,0,3,31,0,0
guochengqian/PointNeXt,https://github.com/guochengqian/PointNeXt,FALSE,5/21/2022 21:26,6/9/2022 9:09,11/10/2022 20:58,"['3d-vision', 'pointcloud', 'pointnet2', 'pytorch']",352,11,52,0,6,Shell,4106,82,8,2,58,0,25
ludwig-ai/ludwig,https://github.com/ludwig-ai/ludwig,FALSE,12/27/2018 23:58,1/9/2019 23:46,11/17/2022 15:28,"['deep-learning', 'deeplearning', 'deep', 'learning', 'machine-learning', 'machinelearning', 'machine', 'natural-language-processing', 'natural-language', 'computer-vision', 'data-centric', 'data-science', 'python', 'pytorch', 'neural-network', 'ml', 'datascience']",8600,183,1017,27,123,Python,28703,2723,1870,113,3042,56,465
nmichlo/disent,https://github.com/nmichlo/disent,FALSE,4/16/2020 16:34,4/16/2020 15:33,11/14/2022 10:21,"['pytorch', 'pytorch-lightning', 'vae', 'disentanglement', 'disentangled-representations', 'metrics', 'configurable', 'datasets', 'python', 'python3', 'autoencoders', 'representation-learning', 'metric-learning']",81,2,13,30,2,Python,19399,41,9,18,1526,0,3
nvnnghia/siim2021,https://github.com/nvnnghia/siim2021,FALSE,5/31/2021 2:15,5/31/2021 2:22,1/11/2022 0:41,[],9,4,1,0,4,Python,46291,1,1,5,61,0,0
borchero/pyblaze,https://github.com/borchero/pyblaze,FALSE,12/6/2019 1:13,3/28/2020 22:40,11/18/2021 1:10,"['pytorch', 'deep-learning', 'machine-learning']",21,4,3,33,2,Python,7040,6,3,1,116,0,0
Geofffff/ThesisCode,https://github.com/Geofffff/OptimalExecution,FALSE,5/14/2020 8:32,5/14/2020 8:32,10/29/2020 12:38,[],7,1,4,0,1,Python,117123,1,0,1,332,0,0
Photon-AI-Research/NeuralSolvers,https://github.com/Photon-AI-Research/NeuralSolvers,FALSE,6/14/2020 15:54,6/14/2020 15:54,11/14/2022 17:41,"['pinn', 'horovod', 'partial-differential-equations', 'neural-network', 'computational-physics', 'pytorch']",92,9,39,3,6,Python,336205,65,22,3,222,0,0
RizwanMunawar/yolov7-object-tracking,https://github.com/RizwanMunawar/yolov7-object-tracking,FALSE,8/21/2022 13:38,8/21/2022 13:38,11/15/2022 18:46,"['deep-learning', 'object-detection', 'opencv-python', 'tracking-algorithm', 'yolov7']",180,9,56,1,7,Python,189,13,7,1,44,0,0
machine-learning-apps/actions-ml-cicd,https://github.com/machine-learning-apps/actions-ml-cicd,FALSE,9/10/2019 20:01,9/14/2019 3:42,2/14/2020 16:13,"['machine-learning', 'ml-ops', 'data-science', 'devops', 'ml-infrastructure', 'mlops', 'argo', 'kubernetes', 'machine-learning-platform']",181,9,37,0,5,Jupyter Notebook,2217,77,75,18,527,1,118
taivu1998/ResNet-Regularization-Pruning,https://github.com/taivu1998/ResNet-Regularization-Pruning,FALSE,12/19/2019 12:53,12/19/2019 12:54,8/14/2020 17:19,[],13,3,2,0,1,Python,44,1,0,1,15,0,0
SuperSupermoon/MedViLL,https://github.com/SuperSupermoon/MedViLL,FALSE,1/17/2022 5:32,1/17/2022 5:35,9/10/2022 6:39,[],33,3,5,0,2,Python,9980,14,3,1,15,0,0
ZJU-lishuang/yolov5-v4,https://github.com/ZJU-lishuang/yolov5-v4,FALSE,6/9/2021 2:28,6/9/2021 2:28,10/13/2021 8:48,[],13,1,7,0,1,Python,418,5,0,1,6,0,0
Ciaranshu/relogic,https://github.com/Ciaranshu/relogic,FALSE,6/1/2021 11:47,6/1/2021 11:47,8/3/2021 4:40,[],15,3,4,0,1,Python,105673,2,0,1,10,0,0
rpatrik96/ima-vae,https://github.com/rpatrik96/ima-vae,FALSE,11/25/2021 10:55,11/26/2021 10:46,10/5/2022 16:01,"['pytorch', 'vae', 'independent-component-analysis', 'pytorch-lightning', 'variational-autoencoder', 'variational-inference', 'disentanglement', 'dsprites', 'ica', 'wandb']",13,3,0,1,2,Jupyter Notebook,7702,3,3,5,375,0,0
ivadomed/ivadomed,https://github.com/ivadomed/ivadomed,FALSE,1/25/2018 2:12,1/25/2018 2:12,11/14/2022 7:09,[],141,11,150,31,33,Python,137395,1195,662,182,4015,31,0
ksnxr/GWC_YOLOv5,https://github.com/ksnxr/GWC_YOLOv5,FALSE,7/15/2021 12:58,7/15/2021 12:58,1/28/2022 22:40,[],8,1,3,0,1,Python,1149,2,0,2,6,0,0
suraj-nair-1/lorel,https://github.com/suraj-nair-1/lorel,FALSE,8/31/2021 5:36,8/31/2021 5:36,1/9/2022 0:04,[],21,2,1,0,1,Python,35571,2,1,1,24,0,0
jedeschaud/ct_icp,https://github.com/jedeschaud/ct_icp,FALSE,5/18/2021 13:16,5/18/2021 13:44,7/30/2022 17:27,"['lidar', 'odometry', 'robotics', 'ros', 'slam', 'ct-icp']",351,11,69,1,3,C++,115015,55,12,11,256,0,0
thinkingmachines/ph-poverty-mapping,https://github.com/thinkingmachines/ph-poverty-mapping,FALSE,1/11/2019 3:21,1/16/2019 1:21,1/23/2022 11:52,"['poverty-prediction', 'poverty-mapping', 'unicef', 'satellite-imagery']",59,14,28,0,6,Jupyter Notebook,67995,39,22,2,67,0,0
tgisaturday/dalle-lightning,https://github.com/tgisaturday/dalle-lightning,FALSE,6/21/2021 1:28,6/17/2021 6:47,8/30/2021 15:41,[],61,5,12,0,2,Python,5915,20,7,1,560,0,0
louis-she/ai4code,https://github.com/louis-she/ai4code,FALSE,5/22/2022 14:31,5/22/2022 14:32,8/12/2022 8:26,[],19,1,2,3,1,Python,652,1,0,7,180,0,0
dongzhuoyao/pytorchgo,https://github.com/dongzhuoyao/pytorchgo,FALSE,12/4/2017 7:52,12/4/2017 7:52,12/1/2020 14:02,[],5,0,1,0,2,Python,130200,4,3,3,304,0,0
zhihao-lin/neurmips,https://github.com/zhihao-lin/neurmips,FALSE,4/5/2022 13:39,4/5/2022 13:39,4/29/2022 5:30,[],100,7,8,0,3,Python,11085,5,0,2,33,0,45
VideoNetworks/TokShift-Transformer,https://github.com/VideoNetworks/TokShift-Transformer,FALSE,4/22/2021 7:51,4/22/2021 7:51,8/6/2021 2:12,[],58,4,6,0,2,Python,2564,4,0,2,41,0,0
Guzpenha/transformer_rankers,https://github.com/Guzpenha/transformer_rankers,FALSE,6/8/2020 10:34,6/8/2020 10:34,3/24/2022 10:36,[],129,9,12,0,1,Python,6402,7,2,5,108,0,49
404nofound/Monocular_Distance_Detect,https://github.com/404nofound/Monocular_Distance_Detect,FALSE,4/24/2022 12:02,4/24/2022 12:02,7/1/2022 7:38,[],11,1,3,0,2,Python,81760,1,1,1,12,0,0
destwang/DCN,https://github.com/destwang/DCN,FALSE,5/27/2021 5:40,5/27/2021 5:40,10/11/2021 12:52,[],34,2,7,0,1,Python,914,16,0,1,8,0,0
MicPie/clasp,https://github.com/MicPie/clasp,FALSE,4/2/2021 10:32,4/2/2021 10:32,9/17/2021 13:54,[],132,11,18,0,5,Jupyter Notebook,2718,21,20,1,165,0,0
RchalYang/torchrl,https://github.com/RchalYang/torchrl,FALSE,12/22/2018 3:48,12/25/2018 7:44,12/23/2021 0:24,"['pytorch', 'sac', 'ddpg', 'policy-agent', 'algorithm', 'reinforcement-learning', 'dqn', 'td3', 'ppo', 'trpo', 'rl-algorithms', 'mujoco', 'gym']",161,5,13,0,1,Python,597,2,0,10,239,0,0
habla-liaa/ser-with-w2v2,https://github.com/habla-liaa/ser-with-w2v2,FALSE,3/25/2021 17:33,3/25/2021 20:06,12/23/2021 21:23,"['speech-emotion-recognition', 'wav2vec2', 'deep-learning', 'tensorflow', 'speech']",68,7,18,0,1,Jupyter Notebook,33854,16,0,1,60,0,0
xinyadu/memory_docie,https://github.com/xinyadu/memory_docie,FALSE,10/7/2021 19:17,4/12/2021 2:42,4/19/2022 19:08,[],9,1,3,0,2,Python,6901,1,0,1,28,0,0
graviraja/MLOps-Basics,https://github.com/graviraja/MLOps-Basics,FALSE,5/2/2021 10:35,5/2/2021 10:35,9/18/2021 11:08,[],3247,62,572,0,2,Jupyter Notebook,19615,30,17,16,116,0,0
facebookresearch/nocturne,https://github.com/facebookresearch/nocturne,FALSE,6/15/2022 16:28,6/22/2022 0:46,10/15/2022 19:19,[],166,10,16,0,3,Python,26803,61,30,9,95,0,0
YUCHEN005/DPSL-ASR,https://github.com/YUCHEN005/DPSL-ASR,FALSE,3/25/2022 10:16,3/25/2022 10:16,11/17/2022 10:41,[],10,2,4,0,1,Python,5521,1,0,1,64,0,0
malteos/scincl,https://github.com/malteos/scincl,FALSE,2/7/2022 19:09,2/15/2022 8:33,11/11/2022 19:47,"['emnlp2022', 'scidocs', 'scincl']",26,2,1,2,1,Python,91,7,0,1,12,0,0
StepNeverStop/RLs,https://github.com/StepNeverStop/RLs,FALSE,4/25/2019 16:44,4/25/2019 16:44,10/3/2021 15:37,"['sac', 'training-agents', 'reinforcement-learning-algorithm', 'ml-agents', 'unity3d', 'gym', 'pytorch', 'deep-reinforcement-learning', 'reinforcement-learning']",399,17,94,0,5,Python,12287,57,13,5,633,3,0
HideUnderBush/UI2I_via_StyleGAN2,https://github.com/HideUnderBush/UI2I_via_StyleGAN2,FALSE,10/15/2020 2:14,10/15/2020 2:16,11/23/2020 10:29,"['stylegan2', 'image-translation', 'pytorch']",207,13,29,0,1,Python,13505,15,0,1,21,0,0
duskvirkus/alias-free-gan,https://github.com/duskvirkus/alias-free-gan,FALSE,7/16/2021 16:44,6/29/2021 23:51,8/31/2021 6:36,"['alias-free-gan', 'pytorch', 'pytorch-lightning', 'machine-learning', 'mlart', 'ai-art', 'generative-art', 'stylegan']",73,6,14,2,3,Python,124968,40,20,3,233,0,0
tanmayj2020/LightSourceGuideSingleImageFlareRemoval-ICCV2021,https://github.com/tanmayj2020/LightSourceGuideSingleImageFlareRemoval-ICCV2021,FALSE,11/26/2021 15:14,11/26/2021 16:08,11/26/2021 16:08,[],10,2,5,0,1,Python,20,4,0,1,1,0,0
YurongYou/MODEST,https://github.com/YurongYou/MODEST,FALSE,3/25/2022 18:21,3/29/2022 18:18,9/27/2022 20:48,"['point-cloud', 'pytorch', 'object-detection', 'autonomous-driving', '3d-detection', 'unlabeled-data']",47,4,7,0,1,Python,14671,5,0,1,13,0,0
zhaochenyang20/IAI_2022,https://github.com/zhaochenyang20/IAI_2022,FALSE,5/30/2022 6:16,5/30/2022 6:18,8/18/2022 23:40,"['deep-learning', 'machine-learning']",27,2,4,0,6,C++,117546,4,4,4,158,0,0
okojoalg/sequencer,https://github.com/okojoalg/sequencer,FALSE,4/24/2022 16:24,4/25/2022 10:45,10/7/2022 15:10,[],103,3,18,1,1,Python,341,8,6,2,22,0,0
krishanrana/bcf,https://github.com/krishanrana/bcf,FALSE,7/30/2021 3:14,7/30/2021 3:14,10/31/2022 23:55,[],21,5,1,0,1,Python,3197,1,0,1,26,0,0
facebookresearch/metaseq,https://github.com/facebookresearch/metaseq,FALSE,5/2/2022 22:09,5/2/2022 21:47,11/16/2022 20:33,[],3897,81,404,0,44,Python,24267,512,305,78,219,13,0
waterhorse1/NAC,https://github.com/waterhorse1/NAC,FALSE,11/12/2021 5:53,11/12/2021 5:55,11/19/2021 22:15,[],19,1,2,0,2,Jupyter Notebook,3975,1,0,1,17,0,0
DSCVITBHOPAL/ML-Reserve,https://github.com/DSCVITBHOPAL/ML-Reserve,FALSE,9/11/2021 6:17,9/11/2021 6:17,10/19/2022 5:37,"['opensource', 'machine-learning', 'deep-learning', 'deployment', 'python3', 'hacktoberfest', 'hacktoberfest-accepted', 'good-first-issue', 'hacktoberfest2022']",21,0,36,0,29,Jupyter Notebook,199760,118,63,1,313,0,0
slds-lmu/yahpo_gym,https://github.com/slds-lmu/yahpo_gym,FALSE,7/23/2021 14:09,7/23/2021 14:09,9/27/2022 9:17,[],17,3,1,1,3,Jupyter Notebook,14853,57,11,12,415,0,174
eladrich/pixel2style2pixel,https://github.com/eladrich/pixel2style2pixel,FALSE,10/1/2020 11:01,10/1/2020 11:01,10/1/2022 11:23,"['image-translation', 'stylegan', 'generative-adversarial-network', 'stylegan-encoder', 'cvpr2021', 'pixel2style2pixel', 'psp-model', 'psp-framework']",2764,66,497,0,4,Jupyter Notebook,95170,296,7,4,58,0,13
hpi-xnor/bitorch,https://github.com/hpi-xnor/bitorch,FALSE,11/8/2021 12:54,3/26/2021 20:23,5/19/2022 13:28,"['binary-neural-networks', 'deep-learning', 'python', 'pytorch']",19,3,3,3,3,Python,833,2,1,3,380,0,0
FanDady/Helmet-Detection-YoloV5,https://github.com/FanDady/Helmet-Detection-YoloV5,FALSE,8/11/2021 9:17,8/11/2021 9:31,1/3/2022 4:36,"['yolov5s', 'pytorch', 'python']",40,2,5,0,1,Python,37792,1,1,1,18,0,0
ljin0429/HIST,https://github.com/ljin0429/HIST,FALSE,3/14/2022 1:43,3/14/2022 1:43,4/27/2022 15:41,"['deep-learning', 'graph-neural-networks', 'metric-learning', 'pytorch', 'cvpr2022']",13,1,0,1,1,Python,30,1,0,1,8,0,0
eldar/snes,https://github.com/eldar/snes,FALSE,7/18/2022 13:43,7/18/2022 13:44,8/15/2022 14:41,[],51,6,5,0,2,Jupyter Notebook,3212,1,0,1,5,0,0
HYHsimon/Boosted-VSR,https://github.com/HYHsimon/Boosted-VSR,FALSE,7/18/2022 6:28,7/18/2022 6:12,7/24/2022 9:23,[],15,2,0,0,1,Python,7073,4,0,1,22,0,0
lucidrains/DALLE-pytorch,https://github.com/lucidrains/DALLE-pytorch,FALSE,1/5/2021 20:35,1/5/2021 20:35,7/6/2022 15:19,"['artificial-intelligence', 'deep-learning', 'attention-mechanism', 'text-to-image', 'transformers', 'multi-modal']",4932,93,555,178,23,Python,12603,394,125,7,537,7,0
yilinglou/Grace,https://github.com/yilinglou/Grace,FALSE,6/15/2021 7:02,6/15/2021 7:36,7/12/2022 20:36,[],6,1,3,0,1,Python,51,2,0,1,11,0,0
PatBall1/detectree2,https://github.com/PatBall1/detectree2,FALSE,3/16/2022 18:05,3/16/2022 18:13,11/16/2022 16:43,"['detectron2', 'python', 'pytorch', 'deep-learning']",9,2,6,0,6,Jupyter Notebook,149385,77,43,15,215,0,61
jscant/PointVS,https://github.com/jscant/PointVS,FALSE,1/19/2021 13:11,1/19/2021 13:34,10/18/2022 2:16,[],11,1,7,0,2,Python,21608,7,2,1,609,0,0
ehoogeboom/multinomial_diffusion,https://github.com/ehoogeboom/multinomial_diffusion,FALSE,5/28/2021 15:07,5/28/2021 15:07,7/4/2022 18:16,[],92,3,4,0,1,Python,345,8,0,1,4,0,0
NVIDIA-Omniverse/OmniIsaacGymEnvs,https://github.com/NVIDIA-Omniverse/OmniIsaacGymEnvs,FALSE,6/1/2022 5:16,6/2/2022 6:56,8/24/2022 18:19,[],185,11,29,0,2,Python,461,18,0,1,50,0,0
XinzeLee/PolygonObjectDetection,https://github.com/XinzeLee/PolygonObjectDetection,FALSE,7/8/2021 6:52,7/8/2021 6:52,4/21/2022 1:01,[],213,4,54,1,1,Python,125926,37,0,1,82,0,0
huangwl18/geometry-dex,https://github.com/huangwl18/geometry-dex,FALSE,11/3/2021 22:48,11/3/2021 22:48,12/20/2021 2:52,"['reinforcement-learning', 'deep-learning', 'dexterous-robotic-hand', 'dexterous', 'artificial-intelligence', 'point-cloud']",39,4,5,0,1,Python,87612,3,0,2,4,0,7
haryoa/stif-indonesia,https://github.com/haryoa/stif-indonesia,FALSE,10/23/2020 6:44,10/23/2020 6:44,2/8/2022 13:22,"['moses', 'style-transfer', 'moses-toolkit', 'supervised-experiments']",104,3,10,0,4,Forth,589,18,13,2,21,0,0
xix-ai/antispoofing,https://github.com/xix-ai/antispoofing,FALSE,6/10/2022 20:50,6/10/2022 20:50,6/28/2022 22:13,[],22,2,6,0,1,Python,18,6,1,2,5,0,0
CUMLSec/trex,https://github.com/CUMLSec/trex,FALSE,12/27/2020 1:05,12/27/2020 1:05,6/17/2022 17:20,[],59,7,12,0,1,Python,36936,25,1,1,35,1,0
sczhou/LEDNet,https://github.com/sczhou/LEDNet,FALSE,7/4/2022 3:47,7/4/2022 3:47,10/8/2022 9:22,"['image-deblurring', 'image-enhancement', 'lednet', 'low-light-image-enhancement']",72,14,7,1,1,Python,8857,12,0,1,11,0,0
p-ranav/merged_depth,https://github.com/p-ranav/merged_depth,FALSE,3/19/2021 19:57,3/19/2021 19:38,11/3/2021 23:55,"['depth-prediction', 'neural-networks', 'pytorch', 'python3', 'torch', 'torchvision', 'image-processing', 'prediction', 'average', 'mit-license', 'open-source', 'academic', 'depth-estimation', 'camera', 'youtube', 'images', 'average-calculator', 'machine-learning', 'deep-learning']",39,4,3,0,3,Python,567960,13,1,2,67,0,0
GagaST/GagaST-code,https://github.com/GagaST/GagaST-code,FALSE,1/14/2022 2:57,1/14/2022 2:57,1/16/2022 5:19,[],5,1,0,0,1,Python,3640,1,0,1,3,0,0
Zurek0x/NuremX,https://github.com/Zurek0x/NuremX,FALSE,3/31/2022 18:19,3/31/2022 18:19,5/4/2022 13:28,[],88,7,19,0,1,Python,68904,20,0,1,90,0,0
