Repo,Link,Archived,Creation Date,Description,Topics,#Star,#Watch,#Fork,#Releases,#Contributors,Languages,Size,#Open Issues,#Pull Requests,#Branches,#Tags,#Commits,#Comments,#Downloads,#Deployments
GBuenaflor/01azure-aks-databricks-mlflow-azureML-deployment,https://github.com/GBuenaflor/01azure-aks-databricks-mlflow-azureML-deployment,False,2020-07-26 01:05:46,"Deploy and Serve Model using Azure Databricks, MLFlow and Azure ML deployment to ACI or AKS","['azure-databricks', 'aks-cluster', 'azure-terraform', 'notebook', 'mlflow', 'azure-ml', 'aci', 'dataset', 'workspace', 'terraform', 'container-ecosystem']",6,2,5,0,1,Jupyter Notebook,3011,0,0,1,0,42,0,0,0
kumarvc/model-experimentation,https://github.com/kumarvc/model-experimentation,False,2020-12-29 05:51:21,,[],6,2,12,0,1,Jupyter Notebook,265,0,0,1,0,1,0,0,0
Azure/fta-azure-machine-learning,https://github.com/Azure/fta-azure-machine-learning,False,2021-09-03 15:55:43,FastTrack for Azure AzureML Live event,[],12,64,7,0,6,Jupyter Notebook,125984,3,3,3,0,130,0,0,0
numenta/nupic.research,https://github.com/numenta/nupic.research,False,2019-04-11 20:25:23,Experimental algorithms. Unsupported.,[],95,29,47,0,20,Jupyter Notebook,68040,5,1,2,0,4743,3,0,0
AcecomFCUNI/Topicos-IA,https://github.com/AcecomFCUNI/Topicos-IA,False,2021-03-19 13:44:09,Tópicos de investigación acerca de los diversos campos de IA. ,[],7,3,3,0,4,Jupyter Notebook,54439,0,0,1,0,86,1,0,0
deepfindr/gvae,https://github.com/deepfindr/gvae,False,2021-08-05 15:52:25,,[],34,2,9,0,1,Python,1375,0,0,2,0,7,0,0,0
shivp950/AzureML_MLflow_demo,https://github.com/shivp950/AzureML_MLflow_demo,False,2020-11-30 07:13:18,"Example using Azure Machine Learning, MLflow and github actions ",[],6,2,4,0,1,Python,96,0,0,1,0,62,0,0,0
MichaelSchwabe/conv-ebnas-thesis,https://github.com/MichaelSchwabe/conv-ebnas-thesis,False,2021-10-30 12:04:53,Convolutional Evolutionary based Neural Architecture Search - Repository for the Master of Science Thesis,[],5,1,0,0,1,Python,278032,0,0,1,0,13,0,0,0
stockblog/webinar_mlflow,https://github.com/stockblog/webinar_mlflow,False,2021-03-17 07:29:09,Deploying and testing MLflow in Mail.ru Cloud Solutions,[],12,2,8,0,2,Jupyter Notebook,24,1,1,1,0,9,0,0,0
mshtelma/lendingclubscoringdbx,https://github.com/mshtelma/lendingclubscoringdbx,False,2021-05-17 21:38:19,,[],7,3,9,0,2,Python,46,0,0,2,0,37,0,0,0
ray-project/mlflow-ray-serve,https://github.com/ray-project/mlflow-ray-serve,False,2020-12-17 21:11:11,MLFlow Deployment Plugin for Ray Serve,[],27,6,5,2,3,Python,41,5,1,2,2,33,0,0,0
Azure/AutoML-vNext-Preview,https://github.com/Azure/AutoML-vNext-Preview,False,2021-03-10 00:51:16,Azure AutoML DevPlat 2.0 Private Preview,[],10,31,2,0,4,Python,205,5,2,13,0,117,0,0,0
zivdar001matin/computational-intelligence-final-project,https://github.com/zivdar001matin/computational-intelligence-final-project,False,2022-01-24 19:52:14,,"['mlflow', 'cnn', 'pytorch', 'pytorch-lightning']",10,2,0,0,1,Python,17,0,0,2,0,15,0,0,1
InfuseAI/primehub,https://github.com/InfuseAI/primehub,False,2019-04-02 13:08:15,open-source MLOps platform,"['jupyter', 'jupyterhub', 'keycloak', 'kubernetes', 'machine-learning', 'data-science', 'docker', 'primehub-ce', 'primehub', 'distributed-systems']",318,23,24,32,20,Python,5454,0,0,509,78,1663,0,0,0
PacktPublishing/Essential-PySpark-for-Scalable-Data-Analytics,https://github.com/PacktPublishing/Essential-PySpark-for-Scalable-Data-Analytics,False,2021-01-04 07:45:54,"Essential PySpark for Scalable Data Analytics, published by Packt",[],21,4,17,0,5,Jupyter Notebook,88866,0,0,1,0,87,0,0,0
microsoft/MLOps,https://github.com/microsoft/MLOps,False,2019-05-03 20:55:03,MLOps examples,"['mlops', 'azureml']",1220,61,412,0,24,Jupyter Notebook,383254,16,4,12,0,317,0,0,59
equester/mlops-plugin_2020,https://github.com/equester/mlops-plugin_2020,False,2020-05-28 15:43:08,MlOps End 2 End,[],13,6,11,0,1,Jupyter Notebook,47235,1,0,2,0,10,0,0,0
vatsal220/medium_articles,https://github.com/vatsal220/medium_articles,False,2021-03-09 03:03:41,This repository will contain the code associated to the scripts I've been writing in my medium articles,[],22,1,14,0,1,Jupyter Notebook,60952,17,0,1,0,375,0,0,0
3778/Ward2ICU,https://github.com/3778/Ward2ICU,False,2019-09-11 05:59:26,Ward2ICU: A Vital Signs Dataset of Inpatients from the General Ward,"['generative-adversarial-network', 'deep-learning', 'machine-learning', 'gans', 'pytorch', 'arxiv', 'paper', 'privacy', 'healthcare']",26,4,8,0,1,Python,652,1,0,1,0,27,0,0,0
dmatrix/mlflow-workshop-project-expamle-1,https://github.com/dmatrix/mlflow-workshop-project-expamle-1,False,2020-04-19 20:05:44,This example demonstrates how you can use GitHub projects in MLflow and share it with others to reproduce runs,[],6,1,8,0,1,Python,313,1,1,1,0,19,0,0,0
adb-essentials/adb-essentials-demos,https://github.com/adb-essentials/adb-essentials-demos,False,2021-09-23 14:12:50,ADB Essentials Demos used in the webinars: https://databricks.com/p/webinar/azure-databricks-essentials-series,[],43,8,40,0,4,Python,738,0,0,3,0,104,0,0,0
amesar/mlflow-spark-summit-2019,https://github.com/amesar/mlflow-spark-summit-2019,False,2019-04-23 21:30:21,MLFlow Spark Summit 2019 Presentation,[],69,7,56,0,0,Jupyter Notebook,186,3,2,1,0,15,0,0,0
dbsys21/MLOps_E2E,https://github.com/dbsys21/MLOps_E2E,False,2022-02-13 02:50:59,MLOps End to End examples integrated with git actions,[],6,1,7,1,1,Roff,238,0,0,1,1,58,0,0,0
salesforce/genhance,https://github.com/salesforce/genhance,False,2021-06-22 23:05:45,,[],19,5,10,0,2,Jupyter Notebook,4818,1,0,1,0,11,0,0,0
cindyxinyiwang/emea,https://github.com/cindyxinyiwang/emea,False,2021-08-30 20:22:34,,[],10,1,4,0,1,Python,15956,1,0,1,0,8,0,0,0
Galileo-Galilei/kedro-mlflow,https://github.com/Galileo-Galilei/kedro-mlflow,False,2020-04-05 08:39:40,A kedro-plugin for integration of mlflow capabilities inside kedro projects (especially machine learning model versioning and packaging),"['kedro-mlflow', 'kedro-plugin', 'kedro', 'mlflow', 'versioning', 'mlops', 'deployment', 'kedro-hook']",124,8,17,24,8,Python,1611,13,3,4,24,407,0,0,0
ironcladgeek/prAIce,https://github.com/ironcladgeek/prAIce,False,2022-08-30 13:03:38,A framework for forecasting stock prices with emphasis on Machine Learning best practices.,"['automl', 'forecasting', 'machine-learning-engineering', 'ml', 'mlops', 'python', 'stock-price-prediction']",28,1,0,0,1,Python,138,0,0,2,0,134,18,0,0
schelterlabs/arguseyes,https://github.com/schelterlabs/arguseyes,False,2021-07-15 06:27:53,,[],7,8,2,0,3,Python,96354,1,1,9,0,49,0,0,0
pooya-mohammadi/cycle-gan-fer,https://github.com/pooya-mohammadi/cycle-gan-fer,False,2021-08-25 07:00:16,,[],23,1,1,0,2,Python,10197,0,0,1,0,29,0,0,0
jmeisele/ml-ops,https://github.com/jmeisele/ml-ops,False,2020-05-12 10:27:33,Get your MLOps (Level 1) platform started and going fast.,"['machine-learning', 'microservices', 'python', 'docker-compose', 'rabbitmq', 'airflow', 'grafana', 'influxdb', 'feast', 'fastapi']",91,3,15,0,4,Python,347909,13,11,12,0,137,0,0,0
Noodle-ai/mlflow_part2_dockerEnv,https://github.com/Noodle-ai/mlflow_part2_dockerEnv,False,2020-08-07 07:44:54,Using MLflow with a Docker Environment,[],17,3,3,0,1,Jupyter Notebook,1357,0,0,1,0,13,0,0,0
schelterlabs/deml-lab,https://github.com/schelterlabs/deml-lab,False,2019-09-09 14:59:48,"Lab tasks for the course on ""Data Engineering for Machine Learning""",[],9,0,5,0,3,Jupyter Notebook,14373,15,15,16,0,102,0,0,0
joelcthomas/modeldrift,https://github.com/joelcthomas/modeldrift,False,2019-07-29 12:38:14,Capturing model drift and handling its response - Example webinar,[],90,5,36,0,1,Python,11081,3,0,1,0,10,0,0,10
marshackVB/transformer_runner,https://github.com/marshackVB/transformer_runner,False,2021-10-21 21:46:36,,[],5,3,1,0,1,Python,442,0,0,1,0,44,0,0,0
IVRL/DSR,https://github.com/IVRL/DSR,False,2022-07-27 07:38:44,(ECCVW 2022) Towards Drone Image Super-Resolution,[],6,4,1,0,2,Python,5166,0,0,1,0,10,0,0,0
andriygav/MachineLearning,https://github.com/andriygav/MachineLearning,False,2020-12-01 12:50:12,Некоторые наработки по машинному обучению (примеры),"['machine-learning', 'python', 'python3']",5,3,0,0,1,Jupyter Notebook,5762,0,0,1,0,91,0,0,0
astronomer/airflow-data-quality-demo,https://github.com/astronomer/airflow-data-quality-demo,False,2021-07-07 16:28:05,A repository of sample code to show data quality checking best practices using Airflow.,[],46,7,15,2,4,Python,955,0,0,23,2,222,0,0,0
kredde/pytorch-lightning-hydra-mlflow,https://github.com/kredde/pytorch-lightning-hydra-mlflow,False,2021-04-26 07:11:02,PyTorch Lightning + Hydra + MLFlow - Deep learning template,"['pytorch', 'pytorch-lightning', 'hydra', 'mlflow', 'deep-learning', 'template', 'config', 'research']",17,1,0,0,1,Python,13,0,0,1,0,3,0,0,0
AntonisCSt/Mlops_project_semicon,https://github.com/AntonisCSt/Mlops_project_semicon,False,2022-07-09 16:44:32,A project from the ml_ops Zoomcamp (DataTalks) using Semiconductor data,[],16,1,1,0,1,Jupyter Notebook,8073,0,0,2,0,48,0,0,0
cxliu0/OA-MIL,https://github.com/cxliu0/OA-MIL,False,2022-07-11 08:06:15,[ECCV 2022] Robust Object Detection With Inaccurate Bounding Boxes,"['noisy-labels', 'object-detection']",21,4,2,1,1,Python,4352,3,0,1,1,7,0,0,0
DougTrajano/mlflow-server,https://github.com/DougTrajano/mlflow-server,False,2021-08-10 01:24:34,MLflow Tracking Server with basic auth deployed in AWS App Runner.,"['aws', 'mlflow', 'mlflow-docker', 'machine-learning']",22,1,10,16,2,HCL,486,0,0,2,16,291,0,0,1
Azure/mlops-project-template,https://github.com/Azure/mlops-project-template,False,2022-04-28 14:46:10,,[],21,19,27,2,18,Python,6097,9,3,9,2,413,0,0,0
aoelvp94/Spotydash,https://github.com/aoelvp94/Spotydash,False,2021-05-30 21:34:33,Proyecto de juguete para mostrar cómo realizar el setup de un proyecto de data science,[],11,2,3,0,2,Python,350,2,0,1,0,13,0,0,0
ofnote/lightex,https://github.com/ofnote/lightex,False,2019-07-14 10:21:51,"A Flexible, Modular ML Experiment Framework","['experimentation', 'modular', 'expt-manager', 'job-dispatcher', 'machine-learning', 'visualizers', 'data-scientist', 'storage-virtualization', 'kubernetes', 'docker', 'pytorch', 'tensorflow']",12,3,4,0,1,Python,193,9,1,1,0,24,0,0,0
smellslikeml/end-to-end-ml-workshop,https://github.com/smellslikeml/end-to-end-ml-workshop,False,2022-02-20 02:32:49,End-to-End ML on Databricks Workshop materials,[],6,1,2,0,2,Python,91,0,0,1,0,12,0,0,0
PacktPublishing/The-Machine-Learning-Solutions-Architect-Handbook,https://github.com/PacktPublishing/The-Machine-Learning-Solutions-Architect-Handbook,False,2021-08-30 08:34:00,"The Machine Learning Solutions Architect Handbook, published by Packt",[],38,4,21,0,5,Jupyter Notebook,930,1,0,1,0,31,0,0,0
piEsposito/TanD,https://github.com/piEsposito/TanD,False,2020-08-17 13:41:25,TanD - Train and Deploy is a no-code framework to automatize the Machine Learning workflow.,"['data-science', 'machine-learning', 'fastapi', 'pytorch', 'sklearn', 'workflow-automation', 'mlflow']",8,1,1,4,2,Python,111,0,0,1,4,38,0,0,0
Lightning-AI/lightning,https://github.com/Lightning-AI/lightning,False,2019-03-31 00:45:57,"Build and train PyTorch models and connect them to the ML lifecycle using Lightning App templates, without handling DIY infrastructure, cost management, scaling, and other headaches.","['python', 'deep-learning', 'artificial-intelligence', 'ai', 'pytorch', 'data-science', 'machine-learning']",20442,227,2621,111,449,Python,114138,671,133,259,158,7966,52,0,117
dmatrix/feast_workshops,https://github.com/dmatrix/feast_workshops,False,2021-07-28 23:06:08,A series of workshop modules introducing Feast feature store.,[],11,2,8,0,1,Jupyter Notebook,24853,2,1,8,0,123,0,0,0
alyildiz/sncf_forecast,https://github.com/alyildiz/sncf_forecast,False,2021-08-24 22:21:10,French railway : daily running trains forecast,"['docker', 'deep-learning', 'mlflow', 'dbmongo', 'sqlite', 'airflow', 'python']",5,2,0,0,1,Python,3398,0,0,1,0,26,0,0,0
HCTsai/MLOps_DevOpsDays_2022,https://github.com/HCTsai/MLOps_DevOpsDays_2022,False,2022-09-06 10:01:45,DevOpsDays Taipei 2022 介紹內容,[],6,1,0,0,1,JavaScript,33577,0,0,2,0,24,0,0,0
jdvelasq/courses,https://github.com/jdvelasq/courses,False,2021-03-08 16:55:56,"Material de apoyo para los cursos de la Especialización en Analítica, Facultad de Minas, Universidad Nacional de Colombia","['analytics', 'data-science', 'big-data', 'big-data-analytics', 'training-materials']",6,2,6,0,2,,420829,13,1,1,0,164,0,0,160
koernigo/databricks_dl_demo,https://github.com/koernigo/databricks_dl_demo,False,2020-12-02 17:57:47,Demo's a set of end-to-end pipelines for image classifciation,[],5,1,1,0,2,Python,170,0,0,1,0,53,0,0,0
databricks/mlops-stack,https://github.com/databricks/mlops-stack,False,2022-07-18 17:24:44,,[],26,6,11,1,6,Python,967,4,1,4,2,12,0,0,0
Gecofer/TFM_1920,https://github.com/Gecofer/TFM_1920,False,2020-03-21 14:42:22,Repositorio para el TFM del Máster TECI en el curso 2019/2020,[],5,2,1,0,1,Jupyter Notebook,53577,0,0,1,0,193,0,0,0
BiomedSciAI/DPM360,https://github.com/BiomedSciAI/DPM360,False,2021-03-29 14:53:09,Repository for Disease Progression Modeling workbench 360 - An end-to-end deep learning model training framework in python on OHDSI-OMOP data,"['deep-learning', 'ohdsi', 'python', 'machine-learning', 'omop', 'healthcare', 'pytorch', 'sklearn']",15,6,4,1,9,JavaScript,10022,6,0,5,1,104,0,0,25
qooba/mlflow-feast,https://github.com/qooba/mlflow-feast,False,2021-05-09 21:54:34,End to end mlflow with feast example,[],9,2,3,0,1,Jupyter Notebook,20,0,0,1,0,5,0,0,0
aws-samples/eks-kubeflow-workshop,https://github.com/aws-samples/eks-kubeflow-workshop,False,2019-09-13 23:30:17,Kubeflow workshop on EKS. Mainly focus on AWS integration examples. Please go check kubeflow website http://kubeflow.org for other examples,[],95,10,54,3,7,Jupyter Notebook,1607,21,1,3,3,79,0,0,0
ovokpus/Income-Prediction-Pipeline,https://github.com/ovokpus/Income-Prediction-Pipeline,False,2022-07-29 21:52:47,"Online Prediction Machine Learning System designed, deployed and maintained with MLOps Practices. Goal of the project is to predict individuals income based on census data.","['mlops', 'machinelearning', 'python', 'batch-processing', 'cloud-computing', 'docker', 'evidently', 'flask-restapi', 'mlflow-tracking', 'prefect']",5,1,1,0,1,Jupyter Notebook,526,0,0,1,0,44,0,0,0
chiahsuan156/DST-as-Prompting,https://github.com/chiahsuan156/DST-as-Prompting,False,2021-09-09 05:38:20,Source code for Dialogue State Tracking with a Language Modelusing Schema-Driven Prompting,"['dialogue', 'dialogue-state-tracking', 'natural-language-processing', 'prompt-tuning', 'prompting', 'schema', 'seq2seq', 't5', 'task-oriented-dialogue']",36,4,9,0,1,Python,12602,3,0,1,0,18,0,0,0
dmatrix/misc-code,https://github.com/dmatrix/misc-code,False,2020-02-26 14:19:08,"A repo for example code for technologies and platforms: MLflow, PyTorch, Python Language features, Spark and Scala, etc.",[],4,3,2,0,1,Jupyter Notebook,6737,0,0,6,0,357,0,0,0
pykeen/pykeen,https://github.com/pykeen/pykeen,False,2020-02-24 07:26:03,🤖 A Python library for learning and evaluating knowledge graph embeddings ,"['knowledge-graph-embeddings', 'knowledge-graphs', 'machine-learning', 'link-prediction', 'knowledge-base-completion', 'pykeen', 'deep-learning', 'cuda', 'python', 'torch']",1008,24,139,17,31,Python,26961,89,24,45,17,2755,55,0,0
chris-chris/mlflow-tutorial,https://github.com/chris-chris/mlflow-tutorial,False,2021-04-15 14:53:11,,[],5,1,7,0,1,Python,2131,0,0,1,0,10,0,0,0
openvinotoolkit/nncf,https://github.com/openvinotoolkit/nncf,False,2020-05-13 16:41:05,Neural Network Compression Framework for enhanced OpenVINO™ inference,"['quantization', 'pruning', 'sparsity', 'quantization-aware-training', 'mixed-precision-training', 'compression', 'semantic-segmentation', 'object-detection', 'classification', 'nlp', 'bert', 'mmdetection', 'transformers', 'hawq', 'pytorch', 'tensorflow']",520,23,146,14,43,Python,24950,61,31,13,14,1015,19,0,8
Isaac4real/MLflow_Experiment,https://github.com/Isaac4real/MLflow_Experiment,False,2020-05-26 15:11:06,,[],35,2,39,0,1,Python,9232,0,0,1,0,52,0,0,0
rodrigo-arenas/Sklearn-genetic-opt,https://github.com/rodrigo-arenas/Sklearn-genetic-opt,False,2020-01-18 19:16:48,"Hyperparameters tuning and feature selection, using evolutionary algorithms.","['python', 'scikit-learn', 'machine-learning', 'artificial-intelligence', 'hyperparameters', 'deap', 'looking-for-contributors', 'model-selection', 'hyperparameter-optimization', 'automl', 'begginer-friendly', 'evolutionary-algorithms', 'contributions-welcome', 'help-wanted', 'good-first-issue', 'goodfirstissue', 'sklearn', 'up-for-grabs', 'featureselection', 'feature-selection']",160,3,44,14,6,Python,129225,9,4,2,14,426,0,0,0
MetOffice/data_science_cop,https://github.com/MetOffice/data_science_cop,False,2020-04-09 10:33:21,A repository to put example and tutorial material created through the Met Office Data Science Community of Practice,[],11,37,3,0,7,Jupyter Notebook,32969,4,2,7,0,146,0,0,0
Valentyn1997/kg-alignment-lessons-learned,https://github.com/Valentyn1997/kg-alignment-lessons-learned,False,2019-10-21 12:05:52,"Implementation of reproducibility paper ""Knowledge Graph Entity Alignment with Graph Convolutional Networks: Lessons Learned""",[],13,4,2,0,2,Python,2256,0,0,1,0,11,0,0,0
nguyenthaibinh/stam,https://github.com/nguyenthaibinh/stam,False,2021-02-22 08:18:26,,[],10,3,1,0,1,Python,14261,1,0,2,0,11,0,0,2
PeterFogh/dvc_dask_use_case,https://github.com/PeterFogh/dvc_dask_use_case,False,2019-03-16 11:20:36,"A use case of a reproducible machine learning pipeline using Dask, DVC, and MLflow.","['dvc', 'dask', 'example', 'usecase', 'guide', 'setup', 'mlflow', 'mlflow-tracking-server']",22,3,2,0,1,Python,64,0,0,1,0,28,0,0,0
taikiinoue45/mvtec-utils,https://github.com/taikiinoue45/mvtec-utils,False,2021-02-26 12:41:46,Toolbox for Unsupervised Anomaly Detection on MVTec AD,[],9,1,2,0,1,Python,16,0,0,1,0,5,0,0,0
tgoldenberg/kedro-mlflow-example,https://github.com/tgoldenberg/kedro-mlflow-example,False,2019-12-01 09:29:30,,[],35,2,7,0,1,Python,34,2,2,3,0,4,0,0,0
microsoft/datadrivenmodel,https://github.com/microsoft/datadrivenmodel,False,2020-09-08 21:25:22,Build sim from data for use in reinforcement learning and bonsai platform for machine teaching. ,[],18,16,20,0,9,Jupyter Notebook,212790,14,5,26,0,383,0,0,0
AnastasiaProkaieva/MlFlow_Foundational_Training,https://github.com/AnastasiaProkaieva/MlFlow_Foundational_Training,False,2022-03-11 17:01:41,Foundational Training on MlFlow and Data Science on Databricks.,[],6,2,17,0,1,Python,135,0,0,3,0,32,0,0,0
microsoft/workshop-aml-pytorch,https://github.com/microsoft/workshop-aml-pytorch,False,2022-06-20 19:13:40,,[],5,11,1,0,3,Python,26,0,0,1,0,11,0,0,0
HuantWang/SUPERSONIC,https://github.com/HuantWang/SUPERSONIC,False,2022-01-25 14:42:53,"SuperSonic, a new open-source framework to allow compiler developers to integrate RL into compilers easily, regardless of their RL expertise. ","['deep-reinforcement-learning', 'reinforcement-learning', 'compiler-optimization', 'code-optimization']",111,2,10,0,1,Python,241321,2,1,3,0,1,0,0,13
maki-nage/makinage,https://github.com/maki-nage/makinage,False,2020-03-02 22:18:22,Stream Processing Made Easy,"['machine-learning', 'reactive-programming', 'kafka', 'reactive-systems', 'reactive-machine-learning', 'python', 'stream-processing', 'streaming', 'streaming-data', 'distributed-systems']",31,4,1,3,2,Python,232,8,0,1,11,102,0,0,0
quby-io/databricks-workflow,https://github.com/quby-io/databricks-workflow,False,2020-05-26 15:12:32,Example of a scalable IoT data processing pipeline setup using Databricks,[],28,12,5,0,5,Scala,97,1,1,14,0,38,0,0,0
jmeisele/ml-ops-kafka,https://github.com/jmeisele/ml-ops-kafka,False,2021-03-31 13:22:40,Kafka variant of the MLOps Level 1 stack,"['kafka', 'machine-learning', 'ml-engineering', 'data-science', 'mlops', 'fastapi', 'airflow', 'minio', 'influxdb', 'python', 'grafana', 'mlflow', 'prometheus']",16,2,6,0,1,Python,342787,0,0,2,0,19,0,0,0
ngrayluna/P_Phase_Picker,https://github.com/ngrayluna/P_Phase_Picker,False,2019-09-30 18:08:51,Source code for “Identifying Seismic Waves with Convolutional Neural Networks” tutorial on my website:,[],6,1,6,0,0,Python,578,1,0,1,0,26,0,0,0
nkees/active-learning-argument-strength,https://github.com/nkees/active-learning-argument-strength,False,2021-04-27 15:29:25,,[],5,1,1,0,1,Python,1366,0,0,1,0,6,0,0,0
oap-project/cloudtik,https://github.com/oap-project/cloudtik,False,2022-03-28 04:48:04,Cloud scale platform for distributed analytics and AI,[],16,1,7,1,4,Python,4019,0,0,2,1,1134,0,0,0
gururajang/Notebooks_SparkML,https://github.com/gururajang/Notebooks_SparkML,False,2020-04-20 11:40:56,,[],26,5,19,0,1,Jupyter Notebook,27253,0,0,1,0,5,0,0,0
Deena-Gergis/e2e_ds_project,https://github.com/Deena-Gergis/e2e_ds_project,False,2021-09-12 17:14:20,Tutorial repo for an end-to-end Data Science project,"['data-science', 'project', 'tutorial', 'python']",122,5,67,0,1,Jupyter Notebook,27526,0,0,3,0,44,0,0,0
pnnl/deps_arXiv2020,https://github.com/pnnl/deps_arXiv2020,False,2020-04-17 17:55:01,Differentiable predictive control (DPC) policy optimization examples.,[],27,11,4,0,3,MATLAB,19346,0,0,1,0,26,0,0,0
mexeniz/har-lstm-mlflow,https://github.com/mexeniz/har-lstm-mlflow,False,2022-01-10 10:43:26,Human Activity Recognition with LSTM model and MLFlow Tracking,"['deep-learning', 'docker', 'pytorch', 'mlflow-tracking-server', 'jupyter-notebook']",5,1,0,0,1,Python,499,0,0,3,1,20,0,0,3
Duankaiwen/PyCenterNet,https://github.com/Duankaiwen/PyCenterNet,False,2022-04-18 12:13:46,,[],137,5,19,0,1,Python,13646,19,0,1,0,34,0,0,0
taikiinoue45/RIAD,https://github.com/taikiinoue45/RIAD,False,2020-11-10 05:00:40,Reconstruction by Inpainting Based Anomaly Detection,"['anomaly-detection', 'deep-learning', 'mvtec', 'pytorch', 'unsupervised-learning']",43,2,7,0,1,Python,366794,2,0,1,1,30,0,0,0
tadyshev/ner,https://github.com/tadyshev/ner,False,2020-04-27 15:05:31,Deployable NER with BERT served over HTTP API,"['named', 'entity', 'recognition', 'bert', 'spacy', 'ner', 'http', 'api', 'mlflow', 'docker']",9,2,2,0,4,Jupyter Notebook,10512,0,0,1,0,59,0,0,0
Avkash/300seconds,https://github.com/Avkash/300seconds,False,2020-05-31 19:05:03,Learning within 300 seconds,[],12,2,18,0,1,JavaScript,1069,2,2,3,0,13,0,0,0
microsoft/Azure-Synapse-Solution-Accelerator-Commodity-Price-Prediction,https://github.com/microsoft/Azure-Synapse-Solution-Accelerator-Commodity-Price-Prediction,False,2021-03-29 21:12:19,,[],10,4,13,0,3,Jupyter Notebook,954,1,0,2,0,10,0,0,0
InfuseAI/primehub-site,https://github.com/InfuseAI/primehub-site,False,2019-08-05 00:34:16,A static site of PrimeHub.,[],5,17,2,0,16,JavaScript,236562,1,0,158,0,1214,0,0,569
balakreshnan/Samples2021,https://github.com/balakreshnan/Samples2021,False,2021-03-11 19:25:37,All my Samples for 2021,[],16,2,11,0,1,Python,92257,0,0,1,0,181,0,0,0
PacktPublishing/Artificial-Intelligence-with-Python-Cookbook,https://github.com/PacktPublishing/Artificial-Intelligence-with-Python-Cookbook,False,2020-01-06 17:20:33," Artificial Intelligence with Python Cookbook, published by Packt",[],48,6,44,0,5,Jupyter Notebook,14172,0,0,2,0,54,0,0,0
ericpts/ERD,https://github.com/ericpts/ERD,False,2020-12-10 16:03:50,,[],5,4,0,0,1,Python,42,1,0,1,0,4,0,0,0
sayemimtiaz/kaggle-notebooks,https://github.com/sayemimtiaz/kaggle-notebooks,False,2021-09-17 17:15:37,,[],6,2,5,0,0,Jupyter Notebook,1005238,0,0,1,0,2,0,0,0
zenml-io/zenfiles,https://github.com/zenml-io/zenfiles,False,2022-02-01 10:14:52,A repository for all ZenML projects that are specific production use-cases.,[],54,3,17,0,11,Python,38014,1,1,33,0,165,0,0,0
udacity/nd0821-c2-build-model-workflow-starter,https://github.com/udacity/nd0821-c2-build-model-workflow-starter,False,2021-05-18 22:30:35,Starter Code for the Course 2 project of the Udacity ML DevOps Nanodegree Program,[],10,5,402,0,4,Python,4492,0,0,2,0,29,0,0,0
nsidn98/PyThor,https://github.com/nsidn98/PyThor,False,2020-05-21 06:56:23,"Template for projects in PyTorch powered with PyTorch Lightning, Telegrad and MLflow. Get updates on mobile and streamline PyTorch code for research.","['pytorch', 'pytorch-lightning', 'telegram-bot', 'telegram-bot-api', 'mlflow', 'mlflow-pytorch', 'reinforcement-learning', 'deep-learning', 'neural-network', 'research-tool', 'research-and-development']",7,2,2,0,2,Python,3189,3,3,4,0,50,0,0,0
steven-mi/tfx-gpt2,https://github.com/steven-mi/tfx-gpt2,False,2020-08-15 13:55:15,Code for creating end-end TFX production pipeline for GPT-2.,"['tfx', 'gpt2', 'npl', 'tfxpipelines']",9,2,1,0,1,Python,4362,0,0,1,0,99,0,0,0
uc-python/advanced-python-datasci,https://github.com/uc-python/advanced-python-datasci,False,2019-12-23 02:20:31,Advanced Python for Data Science Workshop,"['python', 'data-science', 'jupyter']",13,2,4,0,2,Jupyter Notebook,14885,4,1,4,0,140,0,0,0
Data-drone/DAIS2022-Scaling-Deep-Learning-Talk,https://github.com/Data-drone/DAIS2022-Scaling-Deep-Learning-Talk,False,2022-06-25 08:00:13,,[],10,3,3,0,1,Python,3021,0,0,1,0,17,0,0,0
pfnet-research/kaggle-alaska2-3rd-place-solution,https://github.com/pfnet-research/kaggle-alaska2-3rd-place-solution,False,2020-08-06 08:32:56,3rd place solution for ALASKA2 Image Steganalysis  on Kaggle,"['kaggle', 'kaggle-alaska2', 'steganalysis', 'kaggle-competition', 'deep-learning']",12,17,1,0,1,Python,53,1,0,1,0,3,0,0,0
aminenouira-db/ml-training-20220621,https://github.com/aminenouira-db/ml-training-20220621,False,2022-06-20 17:29:28,,[],18,1,9,0,1,Python,27,0,0,1,0,4,0,0,0
pacolecc/AzureDatabricks-MLOps,https://github.com/pacolecc/AzureDatabricks-MLOps,False,2022-01-07 15:17:21,,[],8,1,6,0,1,Python,1146,0,0,1,0,17,0,0,0
databricks-academy/deep-learning-with-databricks,https://github.com/databricks-academy/deep-learning-with-databricks,False,2021-10-19 19:34:37,Owner: Jacob Parr,[],18,4,14,8,2,Python,525,0,0,2,8,22,0,0,0
harupy/mlflow-extend,https://github.com/harupy/mlflow-extend,False,2020-02-24 10:39:44,Extend MLflow's functionality,[],8,2,3,7,3,Python,504,13,11,15,7,132,0,0,0
jurgisp/pydreamer,https://github.com/jurgisp/pydreamer,False,2021-10-11 05:34:25,PyTorch implementation of DreamerV2 model-based RL algorithm,[],103,4,29,0,1,Python,5547,2,1,1,0,622,0,0,0
