Repo,Error
AfrazCodes/SwiftChatApp,"403 {""message"": ""API rate limit exceeded for user ID 8592144."", ""documentation_url"": ""https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting""}"
determined-ai/determined,"403 {""message"": ""API rate limit exceeded for user ID 8592144."", ""documentation_url"": ""https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting""}"
Arm-China/Compass_Unified_Parser,"403 {""message"": ""API rate limit exceeded for user ID 8592144."", ""documentation_url"": ""https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting""}"
rtu715/NAS-Bench-360,"403 {""message"": ""API rate limit exceeded for user ID 8592144."", ""documentation_url"": ""https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting""}"
tartavull/fastpy,"403 {""message"": ""API rate limit exceeded for user ID 8592144."", ""documentation_url"": ""https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting""}"
sharmaro/Gymbo,"403 {""message"": ""API rate limit exceeded for user ID 8592144."", ""documentation_url"": ""https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting""}"
sergiomb2/VirtualBox,"403 {""message"": ""API rate limit exceeded for user ID 8592144."", ""documentation_url"": ""https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting""}"
ferhanakkan/BaseCode,"403 {""message"": ""API rate limit exceeded for user ID 8592144."", ""documentation_url"": ""https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting""}"
PyConChina/staticpycon,"403 {""message"": ""API rate limit exceeded for user ID 8592144."", ""documentation_url"": ""https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting""}"
Rahul-Mayani/TinderCardView,"403 {""message"": ""API rate limit exceeded for user ID 8592144."", ""documentation_url"": ""https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting""}"
dxc-technology/halstack-react,"403 {""message"": ""API rate limit exceeded for user ID 8592144."", ""documentation_url"": ""https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting""}"
devMEremenko/XcodeBenchmark,"403 {""message"": ""API rate limit exceeded for user ID 8592144."", ""documentation_url"": ""https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting""}"
hpe-dev-incubator/hpe-dev-portal,"403 {""message"": ""API rate limit exceeded for user ID 8592144."", ""documentation_url"": ""https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting""}"
KevinTMtz/iOSApps,"403 {""message"": ""API rate limit exceeded for user ID 8592144."", ""documentation_url"": ""https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting""}"
aryasurya21/Coronope,"403 {""message"": ""API rate limit exceeded for user ID 8592144."", ""documentation_url"": ""https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting""}"
codrsquad/setupmeta,"403 {""message"": ""API rate limit exceeded for user ID 8592144."", ""documentation_url"": ""https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting""}"
openvinotoolkit/openvino,"403 {""message"": ""API rate limit exceeded for user ID 8592144."", ""documentation_url"": ""https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting""}"
mlcommons/tiny_results_v0.7,"403 {""message"": ""API rate limit exceeded for user ID 8592144."", ""documentation_url"": ""https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting""}"
GoogleCloudPlatform/fda-mystudies,"403 {""message"": ""API rate limit exceeded for user ID 8592144."", ""documentation_url"": ""https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting""}"
determined-ai/e2e-example,"403 {""message"": ""API rate limit exceeded for user ID 8592144."", ""documentation_url"": ""https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting""}"
tekumara/notes,"403 {""message"": ""API rate limit exceeded for user ID 8592144."", ""documentation_url"": ""https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting""}"
NeedQuiet/DNLocalMusicPlayer,"403 {""message"": ""API rate limit exceeded for user ID 8592144."", ""documentation_url"": ""https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting""}"
determined-ai/yogadl,"403 {""message"": ""API rate limit exceeded for user ID 8592144."", ""documentation_url"": ""https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting""}"
Kronuz/pyScss,"403 {""message"": ""API rate limit exceeded for user ID 8592144."", ""documentation_url"": ""https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting""}"
NVIDIA/data-science-stack,"403 {""message"": ""API rate limit exceeded for user ID 8592144."", ""documentation_url"": ""https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting""}"
hbg/CarBazaar,"403 {""message"": ""API rate limit exceeded for user ID 8592144."", ""documentation_url"": ""https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting""}"
christhoper/GreatPeotry,"403 {""message"": ""API rate limit exceeded for user ID 8592144."", ""documentation_url"": ""https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting""}"
artyommihailovich/ChatApp,"403 {""message"": ""API rate limit exceeded for user ID 8592144."", ""documentation_url"": ""https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting""}"
